name,price,brand,prod_url,img_url
Jones Snowboards Twin Sister 155 2021 Snowboard,"899,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Twin+Sister+155+Snowboard+2021-629307/,//images.blue-tomato.com/is/image/bluetomato/304375273_front.jpg-8eAEjrp793UM5lH2lAws9RBxyyY/Jones+Snowboards+Dream+Catcher+148+Splitboard+2021.jpg?$b1$
Volcom Stone Studs Stomp Pad,"169,95",Volcom,/de-DE/product/Volcom-Stone+Studs+Stomp+Pad-620253/?colid=ids+iridescent,//images.blue-tomato.com/is/image/bluetomato/304342271_front.jpg-OEtj83_qM28BCbqvIhei8RKXXNU/Burton+Cartel+X+2021+Snowboardbindung.jpg?$b1$
Ride Insano 2020,"249,95",Ride,/de-DE/product/Ride-Insano+2020+Snowboardboots-578382/,//images.blue-tomato.com/is/image/bluetomato/304375196_front.jpg-CnWBvDDMa_vXJzhdsyHUtJDmf9M/Jones+Snowboards+Solution+158+Splitboard.jpg?$b1$
Nitro Prime Overlay Wide 165 + Staxx L 2021 Snowbo,"79,95",Nitro,/de-DE/product/Nitro-Prime+Overlay+Wide+165+Staxx+L+2021+Snowboard+Set-626108/,//images.blue-tomato.com/is/image/bluetomato/304342024_front.jpg-0C5_0qzf0T0fUMQTBsv0qJvgjsw/Burton+Process+155+2021+Snowboard.jpg?$b1$
Burton Mint Boa 2021,"389,95",Burton,/de-DE/product/Burton-Mint+Boa+2021+Snowboardboots-623036/,//images.blue-tomato.com/is/image/bluetomato/304345773_front.jpg-QpUsmdZCP73sfyNx2c9kDa7V1Q0/Burton+Lexa+2021+Snowboardbindung.jpg?$b1$
Lib Tech Travis Rice Pro HP C2 155 2020,"539,95",Lib Tech,/de-DE/product/Lib+Tech-Travis+Rice+Pro+HP+C2+155+2020+Snowboard-582571/,//images.blue-tomato.com/is/image/bluetomato/304039812_front.jpg-pbCgX_AE1y3kueHw0EL1iOErkiw/Lib+Tech+Travis+Rice+Pro+HP+Pointy+1615W+2020+Snowboard.jpg?$b1$
Jones Snowboards Dream Catcher 148 2021 Splitboard,"199,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Dream+Catcher+148+Splitboard+2021-629321/,//images.blue-tomato.com/is/image/bluetomato/304019737_front.jpg-8yYxTVA-FAFh3I7Un_LgMPQ_CXs/Burton+Instigator+160W+2020+Snowboard.jpg?$b1$
Oakley Flight Deck XM Matte Black,"479,95",Oakley,/de-DE/product/Oakley-Flight+Deck+XM+Matte+Black+Goggle-404249/,//images.blue-tomato.com/is/image/bluetomato/304375174_front.jpg-pE-89LMGg7sn3lPobuucO_pTVcc/Jones+Snowboards+Ultra+Flagship+158+Snowboard+2021.jpg?$b1$
Jones Snowboards Solution 158 2021 Splitboard,"79,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Solution+158+Splitboard-629255/,//images.blue-tomato.com/is/image/bluetomato/304300276_front.jpg-IXzgtWQ9F-i4srdEEn_7ykvGVQE/Capita+Slush+Slasher+151+2021+Snowboard.jpg?$b1$
Anon Sync Ce Grn (+Bonus Lens),"244,95",Anon,/de-DE/product/Anon-Sync+Ce+Grn+Bonus+Lens+Goggle-625875/,//images.blue-tomato.com/is/image/bluetomato/304022053_front.jpg-6ivNEg9bQMrxpCVvpU2L43NCocw/Ride+Lasso+Jr+2020+Snowboardboots.jpg?$b1$
Burton Lexa 2021,"119,95",Burton,/de-DE/product/Burton-Lexa+2021+Snowboardbindung-623022/,//images.blue-tomato.com/is/image/bluetomato/304342233_front.jpg-DOYNkLNicxhmQz6KFNVQ9qwr-Wc/Burton+Mission+2021+Snowboardbindung.jpg?$b1$
Lib Tech Dynamiss C3 149 2020,"389,95",Lib Tech,/de-DE/product/Lib+Tech-Dynamiss+C3+149+2020+Snowboard-582658/,//images.blue-tomato.com/is/image/bluetomato/304345785_front.jpg-hIMSBhR71ktXaxZZCZuKgJGWeSA/Burton+Lexa+2021+Snowboardbindung.jpg?$b1$
Burton Instigator 160W 2020,"249,95",Burton,/de-DE/product/Burton-Instigator+160W+2020+Snowboard-578203/,//images.blue-tomato.com/is/image/bluetomato/304378390_front.jpg-Ih6Hl2C407sb_j1DRW_xVfeXq24/Salomon+S+View+White+Goggle.jpg?$b1$
Body Glove Power Pro Protector Shorts,"499,95",Body Glove,/de-DE/product/Body+Glove-Power+Pro+Protector+Shorts+Protektorhose-544983/,//images.blue-tomato.com/is/image/bluetomato/304375132_front.jpg-6myh7UMzuQb03m8nBWLmDY4yGxY/Jones+Snowboards+Flagship+159W+Snowboard+2021.jpg?$b1$
Capita Slush Slasher 151 2021,"219,95",Capita,/de-DE/product/Capita-Slush+Slasher+151+2021+Snowboard-618557/,//images.blue-tomato.com/is/image/bluetomato/304356191_front.jpg-V5bc2iNn-7J00TQ0GJ0PvSewBZs/Oakley+Line+Miner+XL+Stale+Sandbech+Sig+Lnr+Rck+Goggle.jpg?$b1$
Nitro Team Exposure Wide 162 2021,"339,95",Nitro,/de-DE/product/Nitro-Team+Exposure+Wide+162+2021+Snowboard-620511/,//images.blue-tomato.com/is/image/bluetomato/304375861_front.jpg-6OC3dxjkPT5TT-XIfC3JYD_awCg/Flow+Fuse+GT+Snowboard+Bindung+2021.jpg?$b1$
Burton Mission 2021,"239,95",Burton,/de-DE/product/Burton-Mission+2021+Snowboardbindung-622740/?colid=gray+green,//images.blue-tomato.com/is/image/bluetomato/304372708_front.jpg-c-btTbB9rNwB0qXvvdzCyc3S9_k/Bent+Metal+Axtion+2021+Snowboardbindung.jpg?$b1$
Gnu Velvet 153 2021,"399,95",Gnu,/de-DE/product/Gnu-Velvet+153+2021+Snowboard-628688/,//images.blue-tomato.com/is/image/bluetomato/304374647_front.jpg-wxz1W12cU-ubZ2x_EAudxofnGN4/Vimana+Continental+Twin+147+2021+Snowboard.jpg?$b1$
Salomon S/View White Goggle,"459,95",Salomon,/de-DE/product/Salomon-S+View+White+Goggle-630680/,//images.blue-tomato.com/is/image/bluetomato/304367427_front.jpg-kdqhahecjVFHu-ABqgnGtn7CQ8E/Bataleon+The+Carver+158+2021+Snowboard.jpg?$b1$
Dragon RVX OTG Azimuth (+Bonus Lens) Goggle,"399,95",Dragon,/de-DE/product/Dragon-RVX+OTG+Azimuth+Bonus+Lens+Goggle-627815/,//images.blue-tomato.com/is/image/bluetomato/304300231_front.jpg-Nx_-1rnD4nCkv3AV4WyjUnsJBHE/Capita+Party+Shark+161+2021+Snowboard.jpg?$b1$
Oakley Line Miner XL Stale Sandbech Sig Lnr Rck,"569,95",Oakley,/de-DE/product/Oakley-Line+Miner+XL+Stale+Sandbech+Sig+Lnr+Rck+Goggle-624107/,//images.blue-tomato.com/is/image/bluetomato/304375229_front.jpg-w25SVfvVVoCH5y2h3CH1J3lWrf4/Jones+Snowboards+Nomad+w+Qt+Tc+B+Snowboard+Skins.jpg?$b1$
DEELUXE X-plorer PF 2021,"499,95",DEELUXE,/de-DE/product/DEELUXE-X+plorer+PF+2021+Snowboardboots-615567/,//images.blue-tomato.com/is/image/bluetomato/304372992_front.jpg-LgIjNH77V6kzFvsNmnvDiWHlBWw/Lib+Tech+Climax+163+2021+Snowboard.jpg?$b1$
Bent Metal Axtion 2021,"549,95",Bent Metal,/de-DE/product/Bent+Metal-Axtion+2021+Snowboardbindung-628586/?colid=blue,//images.blue-tomato.com/is/image/bluetomato/304255340_front.jpg-NlLRnRJR7kNCZXvIL9AHlU-7VIU/SlopeDeck+Snow+Skate+Snowskates.jpg?$b1$
Bataleon Evil Twin 156W 2020,"499,95",Bataleon,/de-DE/product/Bataleon-Evil+Twin+156W+2020+Snowboard-582375/,//images.blue-tomato.com/is/image/bluetomato/304356277_front.jpg-rVRspj1LyWJfCMy-y7UItwMc3W0/Oakley+Flight+Tracker+XM+Factory+Pilot+White+Goggle.jpg?$b1$
Bataleon The Carver 158 2021,"899,95",Bataleon,/de-DE/product/Bataleon-The+Carver+158+2021+Snowboard-626850/,//images.blue-tomato.com/is/image/bluetomato/304372719_front.jpg-Ko6mfDkfAcVs34Xk6RJrjiS0XEg/Bent+Metal+Logic+2021+Snowboardbindung.jpg?$b1$
SP Private 2020,"69,95",SP,/de-DE/product/SP-Private+2020+Snowboardbindung-581721/,//images.blue-tomato.com/is/image/bluetomato/304070666_front.jpg-60H7roNJuUnB8C1uaR3JKdp9iYc/Vans+Implant+Pro+2020+Snowboardboots.jpg?$b1$
Jones Snowboards Nomad w/ Qt.Tc B Snowboard Skins,"69,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Nomad+w+Qt+Tc+B+Snowboard+Skins-629277/,//images.blue-tomato.com/is/image/bluetomato/303513792_front.jpg-AWc-bV32sfngm5cRgnJ00QGY6Wg/Burton+Hitchhiker+Splitboard+Bindung+2021.jpg?$b1$
Oakley Fall Line XM White,"479,95",Oakley,/de-DE/product/Oakley-Fall+Line+XM+White+Goggle-581110/,//images.blue-tomato.com/is/image/bluetomato/304375198_front.jpg-ZbAKrVT2TD_Tm7t61v8JslnZ0Nw/Jones+Snowboards+Solution+161+Splitboard.jpg?$b1$
SlopeDeck Snow Skate,"389,95",SlopeDeck,/de-DE/product/SlopeDeck-Snow+Skate+Snowskates-614037/,//images.blue-tomato.com/is/image/bluetomato/304358270_front.jpg-mmm9OJAY3_RxvzU3hLn1nVm7eTI/Ride+Superpig+154+2021+Snowboard.jpg?$b1$
Nitro Phantom 2021,"99,95",Nitro,/de-DE/product/Nitro-Phantom+2021+Snowboardbindung-620639/,//images.blue-tomato.com/is/image/bluetomato/304356278_front.jpg-aLk9kmaA5hX1wj2sPyyO7HLMbRs/Oakley+Flight+Tracker+XM+Balsam+Lavender+Camo+Goggle.jpg?$b1$
Bent Metal Logic 2021,"649,95",Bent Metal,/de-DE/product/Bent+Metal-Logic+2021+Snowboardbindung-628588/?colid=blue,//images.blue-tomato.com/is/image/bluetomato/304373060_front.jpg-795NAByKvjEQR0Ktyy3VFmLcXxU/Lib+Tech+No43+152+2021+Snowboard.jpg?$b1$
Nidecker Escape 165W 2021 Snowboard,"129,95",Nidecker,/de-DE/product/Nidecker-Escape+165W+Snowboard+2021-629443/,//images.blue-tomato.com/is/image/bluetomato/304375259_front.jpg-GfPS-mc0WTUnvEtijtohkF3Rd94/Jones+Snowboards+Twin+Sister+155+Snowboard+2021.jpg?$b1$
Burton Hitchhiker Splitboard Bindings 2021,"549,95",Burton,/de-DE/product/Burton-Hitchhiker+Splitboard+Bindung+2021-522440/,//images.blue-tomato.com/is/image/bluetomato/304375201_front.jpg-f_gfBmm7PNsQ2QxN2CsuQyameRo/Jones+Snowboards+Solution+165W+Splitboard.jpg?$b1$
Nitro Lectra 149 + Rhythm M 2021,"549,95",Nitro,/de-DE/product/Nitro-Lectra+149+Rhythm+M+2021+Snowboard+Set-626114/,//images.blue-tomato.com/is/image/bluetomato/304318031_front.jpg-a5zPHF8Jhaf8fGu7ooYHaRs3Fjs/Volcom+Stone+Studs+Stomp+Pad.jpg?$b1$
Ride Superpig 154 2021,"429,95",Ride,/de-DE/product/Ride-Superpig+154+2021+Snowboard-624667/,//images.blue-tomato.com/is/image/bluetomato/304024833_front.jpg-LqR30zCkELxd8usyp_2vpeERtBE/K2+Maysis+2020+Snowboardboots.jpg?$b1$
Bataleon Camel Two 153 2021,"479,95",Bataleon,/de-DE/product/Bataleon-Camel+Two+153+2021+Snowboard-626853/,//images.blue-tomato.com/is/image/bluetomato/304021059_front.jpg-QQFk2ZnUNyzoyeajnjITehNasEE/Ride+Insano+2020+Snowboardboots.jpg?$b1$
Lib Tech No43 152 2021,"109,95",Lib Tech,/de-DE/product/Lib+Tech-No43+152+2021+Snowboard-628883/,//images.blue-tomato.com/is/image/bluetomato/304300178_front.jpg-MYyomIRePkgo2I7sRyoDCHLlzOA/Capita+Defenders+Of+Awesome+148+2021+Snowboard.jpg?$b1$
Lib Tech Skate Banana 154 2021,"429,95",Lib Tech,/de-DE/product/Lib+Tech-Skate+Banana+154+2021+Snowboard-628736/,//images.blue-tomato.com/is/image/bluetomato/304363888_front.jpg-79-GCzROHNtQlul-HUSt-0niSyE/Nitro+Prime+Overlay+Wide+165+Staxx+L+2021+Snowboard+Set.jpg?$b1$
Jones Snowboards Solution 165W 2021 Splitboard,"399,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Solution+165W+Splitboard-629260/,//images.blue-tomato.com/is/image/bluetomato/304378391_front.jpg-6NjvmwKtDiOFUxS9FGyZmjVuaiA/Salomon+S+View+Sigma+Black+Goggle.jpg?$b1$
Oakley O Frame 2.0 Pro XM Heathered Rubine Red,"479,95",Oakley,/de-DE/product/Oakley-O+Frame+2+0+Pro+XMa+Heathered+Rubine+Red+Goggle-624255/,//images.blue-tomato.com/is/image/bluetomato/304345918_front.jpg-NYY04oiar_8v7S0dOJqwUXoKd-w/Burton+Mint+Boa+2021+Snowboardboots.jpg?$b1$
K2 Maysis 2020,"199,95",K2,/de-DE/product/K2-Maysis+2020+Snowboardboots-579683/,//images.blue-tomato.com/is/image/bluetomato/304300245_front.jpg-Xa9PhfKgCYaXJGcXjQtU9J2iR14/Capita+Black+Snowboard+Of+Death+165W+2021.jpg?$b1$
Oakley O Frame 2.0 Pro XL Prizm Icon Balsam,"159,95",Oakley,/de-DE/product/Oakley-O+Frame+2+0+Pro+XL+Prizm+Icon+Balsam+Goggle-624250/,//images.blue-tomato.com/is/image/bluetomato/304039808_front.jpg-bFSfdJ7dJWWilar34gsB-slW1AI/Lib+Tech+Travis+Rice+Pro+HP+C2+155+2020+Snowboard.jpg?$b1$
Capita Defenders Of Awesome 148 2021,"559,95",Capita,/de-DE/product/Capita-Defenders+Of+Awesome+148+2021+Snowboard-618459/,//images.blue-tomato.com/is/image/bluetomato/304264704_front.jpg-1jmdJN9T0s6sOLcFp7hxz3cLzYI/DC+The+156+2021+Snowboard.jpg?$b1$
Capita Horrorscope 155W 2021,"599,95",Capita,/de-DE/product/Capita-Horrorscope+155W+2021+Snowboard-618508/,//images.blue-tomato.com/is/image/bluetomato/304375273_front.jpg-8eAEjrp793UM5lH2lAws9RBxyyY/Jones+Snowboards+Dream+Catcher+148+Splitboard+2021.jpg?$b1$
Salomon S/View Sigma Black Goggle,"439,95",Salomon,/de-DE/product/Salomon-S+View+Sigma+Black+Goggle-630681/,//images.blue-tomato.com/is/image/bluetomato/304372775_front.jpg-SgTlOqacXkuvrGS4a_Kw4Vcat8M/Gnu+Carbon+Credit+162W+2021+Snowboard.jpg?$b1$
Lib Tech Travis Rice Pro HP Pointy 1645W 2020,"289,95",Lib Tech,/de-DE/product/Lib+Tech-Travis+Rice+Pro+HP+Pointy+1645W+2020+Snowboard-582577/,//images.blue-tomato.com/is/image/bluetomato/302603511_front.jpg-32nZC1Y226qa6V2pUt6HHokRqsg/Oakley+Flight+Deck+XM+Matte+Black+Goggle.jpg?$b1$
Capita Black Snowboard Of Death 165W 2021 Snowboard,"299,95",Capita,/de-DE/product/Capita-Black+Snowboard+Of+Death+165W+2021-618526/,//images.blue-tomato.com/is/image/bluetomato/304362895_front.jpg-JFoECAqsmTSXGb3EX70mqniZ0z0/Anon+Relapse+Smoke+Bonus+Lens+Goggle.jpg?$b1$
Salomon Pact Snowboard Bindings 2021,"149,95",Salomon,/de-DE/product/Salomon-Pact+Snowboard+Bindung+2021-630695/,//images.blue-tomato.com/is/image/bluetomato/304375196_front.jpg-CnWBvDDMa_vXJzhdsyHUtJDmf9M/Jones+Snowboards+Solution+158+Splitboard.jpg?$b1$
DC The 156 2021,"199,95",DC,/de-DE/product/DC-The+156+2021+Snowboard-614773/,//images.blue-tomato.com/is/image/bluetomato/304373078_front.jpg-lg5ABp8fn9zS4WMl3dhGw5gGezw/Roxy+Xoxo+149+2021+Snowboard.jpg?$b1$
Arbor Westmark Rocker 157MW 2021,"899,95",Arbor,/de-DE/product/Arbor-Westmark+Rocker+157MW+2021+Snowboard-626999/,//images.blue-tomato.com/is/image/bluetomato/304362953_front.jpg-VjQk8ozejGcZLYJPyfqqPWNk1p8/Anon+Sync+Ce+Grn+Bonus+Lens+Goggle.jpg?$b1$
Gnu Carbon Credit 162W 2021,"449,95",Gnu,/de-DE/product/Gnu-Carbon+Credit+162W+2021+Snowboard-628618/,//images.blue-tomato.com/is/image/bluetomato/304300282_front.jpg-gmwJwIvx1JMPL1vYpyVJD4NHb8E/Capita+Birds+Of+A+Feather+152+2021+Snowboard.jpg?$b1$
Capita Birds Of A Feather 148 2021,"299,95",Capita,/de-DE/product/Capita-Birds+Of+A+Feather+148+2021+Snowboard-618560/,//images.blue-tomato.com/is/image/bluetomato/304345773_front.jpg-QpUsmdZCP73sfyNx2c9kDa7V1Q0/Burton+Lexa+2021+Snowboardbindung.jpg?$b1$
Anon Relapse Smoke (+Bonus Lens),"219,95",Anon,/de-DE/product/Anon-Relapse+Smoke+Bonus+Lens+Goggle-625817/,//images.blue-tomato.com/is/image/bluetomato/304039756_front.jpg-st1Zv5NVvmr9t7lEyPToJPOqeFo/Lib+Tech+Box+Scratcher+BTX+154+2020+Snowboard.jpg?$b1$
Gnu Asym Ladies Choice C2X 145 2020,"599,95",Gnu,/de-DE/product/Gnu-Asym+Ladies+Choice+C2X+145+2020+Snowboard-582262/,//images.blue-tomato.com/is/image/bluetomato/304039895_front.jpg-HLZjdHwvLUZUH4onuntNYSa7Kvo/Lib+Tech+Dynamiss+C3+149+2020+Snowboard.jpg?$b1$
Roxy Xoxo 149 2021,"179,95",Roxy,/de-DE/product/Roxy-Xoxo+149+2021+Snowboard-628901/,//images.blue-tomato.com/is/image/bluetomato/304039138_front.jpg-r_2E_Fuo-XKdDC-5vLkxzLRWmb4/Bent+Metal+Metta+2020+Snowboardbindung.jpg?$b1$
Burton Kilroy Twin 155 2021,"579,95",Burton,/de-DE/product/Burton-Kilroy+Twin+155+2021+Snowboard-622644/,//images.blue-tomato.com/is/image/bluetomato/304019737_front.jpg-8yYxTVA-FAFh3I7Un_LgMPQ_CXs/Burton+Instigator+160W+2020+Snowboard.jpg?$b1$
Capita Birds Of A Feather 152 2021,"529,95",Capita,/de-DE/product/Capita-Birds+Of+A+Feather+152+2021+Snowboard-618563/,//images.blue-tomato.com/is/image/bluetomato/304375199_front.jpg-hhiKG30dGBLaDcbsb400mJj-ZQo/Jones+Snowboards+Solution+162W+Splitboard.jpg?$b1$
Flow Fenix Snowboard Bindings 2021,"79,95",Flow,/de-DE/product/Flow-Fenix+Snowboard+Bindung+2021-629551/?colid=petrol+red,//images.blue-tomato.com/is/image/bluetomato/303676296_front.jpg-bCD1jcZZnxPjT9at_XUft9m0GqU/Body+Glove+Power+Pro+Protector+Shorts+Protektorhose.jpg?$b1$
Lib Tech Box Scratcher BTX 154 2020,"599,95",Lib Tech,/de-DE/product/Lib+Tech-Box+Scratcher+BTX+154+2020+Snowboard-582527/,//images.blue-tomato.com/is/image/bluetomato/304358415_front.jpg-L502HceLvFbNFyGrL_E1AkDRc6Q/Ride+Fuse+2021+Snowboardboots.jpg?$b1$
Jones Snowboards Flip-Lock Talon Pro 105-135 Telescopic Poles,"179,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Flip+Lock+Talon+Pro+105+135+Teleskopstoecke-629298/,//images.blue-tomato.com/is/image/bluetomato/304300276_front.jpg-IXzgtWQ9F-i4srdEEn_7ykvGVQE/Capita+Slush+Slasher+151+2021+Snowboard.jpg?$b1$
DEELUXE ID Lara LTD. PF 2021,"274,95",DEELUXE,/de-DE/product/DEELUXE-ID+Lara+LTD+PF+2021+Snowboardboots-615601/,//images.blue-tomato.com/is/image/bluetomato/304272478_front.jpg-W2HSbfFbmL2MQb36rU9j0IqYbHw/DEELUXE+ID+Lara+LTD+PF+2021+Snowboardboots.jpg?$b1$
Lib Tech TRS 159W 2021,"599,95",Lib Tech,/de-DE/product/Lib+Tech-TRS+159W+2021+Snowboard-628748/,//images.blue-tomato.com/is/image/bluetomato/304372925_front.jpg-k9VW5PTPWcce3theFC2Oz1_XbPs/Lib+Tech+TRS+159W+2021+Snowboard.jpg?$b1$
Salomon Lo Fi Snowboard Boots 2021,"399,95",Salomon,/de-DE/product/Salomon-Lo+Fi+Snowboard+Boots+2021-630671/,//images.blue-tomato.com/is/image/bluetomato/304378341_front.jpg-GJew08Fi1tyTkDDar7jSoQVjH7w/Salomon+Lo+Fi+Snowboard+Boots+2021.jpg?$b1$
ThirtyTwo TM-3 2020,"529,95",ThirtyTwo,/de-DE/product/ThirtyTwo-TM+3+2020+Snowboardboots-583095/,//images.blue-tomato.com/is/image/bluetomato/304043280_front.jpg-FFqZWD3CadDKBfC0oQs73kf5NSE/ThirtyTwo+TM+3+2020+Snowboardboots.jpg?$b1$
Gnu Spirit 148 2021,"649,95",Gnu,/de-DE/product/Gnu-Spirit+148+2021+Snowboard-628712/,//images.blue-tomato.com/is/image/bluetomato/304372869_front.jpg-6FGsqPuGTQCY5gay3FU0S0mN7Zk/Gnu+Spirit+148+2021+Snowboard.jpg?$b1$
Lib Tech Skate Banana BTX 159W 2020,"549,95",Lib Tech,/de-DE/product/Lib+Tech-Skate+Banana+BTX+159W+2020+Snowboard-582551/,//images.blue-tomato.com/is/image/bluetomato/304039786_front.jpg-QaWL2MWwVEMfIPnIT7dmREFBOKc/Lib+Tech+Skate+Banana+BTX+159W+2020+Snowboard.jpg?$b1$
TSG Lotus Solid Color Helmet,"549,95",TSG,/de-DE/product/TSG-Lotus+Solid+Color+Helm-588404/,//images.blue-tomato.com/is/image/bluetomato/304378393_front.jpg-hLl74l1BkIZoZCS5dulsNttmEeg/Salomon+Brigade+Helm.jpg?$b1$
Roxy Classic 2020,"99,95",Roxy,/de-DE/product/Roxy-Classic+2020+Snowboardbindung-536745/,//images.blue-tomato.com/is/image/bluetomato/304072779_front.jpg-GsmmyZSv7vnss9sspg0PX7-inI8/TSG+Lotus+Solid+Color+Helm.jpg?$b1$
Jones Snowboards Flagship 149 2021 Snowboard,"369,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Flagship+149+Snowboard+2021-629314/,//images.blue-tomato.com/is/image/bluetomato/304373085_front.jpg-Fu66wNb9IgSlQyD-X7LWS8czcfE/Roxy+Sugar+146+2021+Snowboard.jpg?$b1$
Bataleon Goliath 161W 2021,"89,95",Bataleon,/de-DE/product/Bataleon-Goliath+161W+2021+Snowboard-626824/,//images.blue-tomato.com/is/image/bluetomato/303630741_front.jpg--laUR0hK01srxMcpfumQ3bAJNsI/Roxy+Classic+2020+Snowboardbindung.jpg?$b1$
Bataleon Goliath 158W 2021,"549,95",Bataleon,/de-DE/product/Bataleon-Goliath+158W+2021+Snowboard-626823/,//images.blue-tomato.com/is/image/bluetomato/304367402_front.jpg-2aUUYI0wkSyLpkzVcXzqR6hcRiA/Bataleon+Goliath+164W+2021+Snowboard.jpg?$b1$
Lib Tech T Ras C2 159 2020,"169,95",Lib Tech,/de-DE/product/Lib+Tech-T+Ras+C2+159+2020+Snowboard-582578/,//images.blue-tomato.com/is/image/bluetomato/304375266_front.jpg-8LoMp6mNfzO0RhTZhovMxwIJXJ4/Jones+Snowboards+Flagship+149+Snowboard+2021.jpg?$b1$
Salomon Brigade+ Helmet,"499,95",Salomon,/de-DE/product/Salomon-Brigade+Helm-630682/,//images.blue-tomato.com/is/image/bluetomato/304375117_front.jpg-t4hqcTJI6utnOcf_6i8yYmZaRqg/Jones+Snowboards+Mountain+Twin+163+Snowboard+2021.jpg?$b1$
Smith Squad XL Blackout (+ Bonuslens),"499,95",Smith,/de-DE/product/Smith-Squad+XL+Blackout+Bonuslens+Goggle-583203/,//images.blue-tomato.com/is/image/bluetomato/304367401_front.jpg-11UIccGOfal4BKnzMg8Wu5iPwrs/Bataleon+Goliath+161W+2021+Snowboard.jpg?$b1$
Roxy Sugar 146 2021,"649,95",Roxy,/de-DE/product/Roxy-Sugar+146+2021+Snowboard-628908/,//images.blue-tomato.com/is/image/bluetomato/304366020_front.jpg-WN0uDVmkSv49AkoqfUn1k8vj7aU/Rome+Stale+Crewzer+156W+2021+Snowboard.jpg?$b1$
Burton Grom 2021,"299,95",Burton,/de-DE/product/Burton-Grom+2021+Snowboardbindung-522883/,//images.blue-tomato.com/is/image/bluetomato/304367400_front.jpg-FSK_ED3DWfPpuCUlpSy9Sip9gBQ/Bataleon+Goliath+158W+2021+Snowboard.jpg?$b1$
Bataleon Goliath 164W 2021,"669,95",Bataleon,/de-DE/product/Bataleon-Goliath+164W+2021+Snowboard-626825/,//images.blue-tomato.com/is/image/bluetomato/304342277_front.jpg-dgtHDYNrQqRgSguSjnAwSK3wwp8/Burton+Cartel+X+2021+Snowboardbindung.jpg?$b1$
SP Private Snowboard Bindings 2021,"199,95",SP,/de-DE/product/SP-Private+Snowboard+Bindung+2021-629396/?colid=white,//images.blue-tomato.com/is/image/bluetomato/304039815_front.jpg-lW0ttvhSUN6aDK76G9huSIwBP0M/Lib+Tech+T+Ras+C2+159+2020+Snowboard.jpg?$b1$
Jones Snowboards Mountain Twin 163 2021 Snowboard,"639,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Mountain+Twin+163+Snowboard+2021-629176/,//images.blue-tomato.com/is/image/bluetomato/304370126_front.jpg-xBgmjNOpmOmoLzGsp-cRHY6JKHc/Dragon+NFX2+Anthracite+Bonus+Lens+Goggle.jpg?$b1$
Aperture Spectrum 159W 2020,"199,95",Aperture,/de-DE/product/Aperture-Spectrum+159W+2020+Snowboard-582515/,//images.blue-tomato.com/is/image/bluetomato/304378393_front.jpg-hLl74l1BkIZoZCS5dulsNttmEeg/Salomon+Brigade+Helm.jpg?$b1$
Rome Stale Crewzer 156W 2021,"159,95",Rome,/de-DE/product/Rome-Stale+Crewzer+156W+2021+Snowboard-626440/,//images.blue-tomato.com/is/image/bluetomato/304356219_front.jpg-6E8kP4bI7OwBfsMhOmnUSnwH56s/Oakley+Fall+Line+XL+Matte+Black+Goggle.jpg?$b1$
Jones Snowboards Flagship 146 2021 Snowboard,"119,95",Jones Snowboards,/de-DE/product/Jones+Snowboards-Flagship+146+Snowboard+2021-629313/,//images.blue-tomato.com/is/image/bluetomato/304043862_front.jpg-kPxIkL-RCmlNCbwsC-Zp8O6bVis/Smith+Squad+XL+Blackout+Bonuslens+Goggle.jpg?$b1$
Burton Cartel X 2021,"599,95",Burton,/de-DE/product/Burton-Cartel+X+2021+Snowboardbindung-622750/?colid=white+black+multi,//images.blue-tomato.com/is/image/bluetomato/304370229_front.jpg-BP4lQ-i8U3rGTTp1f0HqPILMFEs/Ashbury+Sonic+Black+Triangle+Bonus+Lens+Goggle.jpg?$b1$
Capita Super D.O.A. 152 2021 Snowboard,"149,95",Capita,/de-DE/product/Capita-Super+DOA+152+2021+Snowboard-618444/,//images.blue-tomato.com/is/image/bluetomato/304373085_front.jpg-Fu66wNb9IgSlQyD-X7LWS8czcfE/Roxy+Sugar+146+2021+Snowboard.jpg?$b1$
Dragon NFX2 Anthracite (+Bonus Lens) Goggle,"239,95",Dragon,/de-DE/product/Dragon-NFX2+Anthracite+Bonus+Lens+Goggle-627726/,//images.blue-tomato.com/is/image/bluetomato/304300480_front.jpg-GZSwuY6DKZCPBUFxQqvbc5hgp-8/Union+Cadet+Pro+2021+Snowboardbindung.jpg?$b1$
Nitro Pantera Wide 166 2021,"89,95",Nitro,/de-DE/product/Nitro-Pantera+Wide+166+2021+Snowboard-620604/,//images.blue-tomato.com/is/image/bluetomato/303647641_front.jpg-c9aYY7B76nzmRuJUmHlC9v_ipjY/Burton+Grom+2021+Snowboardbindung.jpg?$b1$
